Date/Time;Serial number;GPS longitude [°];GPS latitude [°];Total working hours counter [h];Engine speed [rpm];Engine load [%];Fuel consumption [l/h];Ground speed gearbox [km/h];Ground speed radar [km/h];Coolant temperature [°C];Speed front PTO [rpm];Speed rear PTO [rpm];current gear shift [];Ambient temperature [°C];Parking brake status [];Transverse differential lock status [];All-wheel drive status [];Actual status of creeper []
Mar 14, 2020 1:36:02 PM;A6002059;20.1878033;45.9794665;320.45;1103;18;1.15;5.71;131.07;79;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:36:12 PM;A6002059;20.1876342;45.9794748;320.45;1892;59;21.85;13.04;131.07;79;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 1:36:22 PM;A6002059;20.1871247;45.9794626;320.46;1893;92;35.55;15.14;131.07;80;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 1:36:32 PM;A6002059;20.1865985;45.9794458;320.46;1801;63;24.75;14.4;131.07;81;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 1:36:42 PM;A6002059;20.1862944;45.979438;320.46;1386.5;100;26.85;1.15;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:36:52 PM;A6002059;20.1863295;45.9795071;320.46;1746;29;8.45;8.37;131.07;79;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:37:02 PM;A6002059;20.1864355;45.979608;320.47;1193;100;21.15;1.97;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:37:12 PM;A6002059;20.18649;45.979612;320.47;1825.5;55;19.9;10.16;131.07;79;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:37:22 PM;A6002059;20.1869255;45.9796232;320.47;1960;64;25.1;13.24;131.07;80;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 1:37:32 PM;A6002059;20.1873961;45.9796371;320.47;1926;73;28.1;13.14;131.07;81;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 1:37:42 PM;A6002059;20.1878166;45.9796526;320.48;1041;0;0;6.17;131.07;81;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:37:52 PM;A6002059;20.1877984;45.9796507;320.48;1623.5;46;15.1;6.32;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:38:02 PM;A6002059;20.1878253;45.9797105;320.48;884.5;18;2.75;3.98;131.07;79;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:38:12 PM;A6002059;20.1876681;45.9796995;320.49;1915.5;63;24.2;13.04;131.07;80;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 1:38:22 PM;A6002059;20.1872162;45.9796891;320.49;1881;62;24.15;12.75;131.07;81;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 1:38:32 PM;A6002059;20.1867634;45.9796774;320.49;1803;80;29;12.71;131.07;81;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 1:38:42 PM;A6002059;20.1863699;45.9796639;320.49;1171.5;32;7.45;5.59;131.07;81;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:38:52 PM;A6002059;20.1863537;45.9796509;320.5;1252.5;31;6.25;6.11;131.07;81;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:39:02 PM;A6002059;20.18633;45.9796506;320.5;904;57;6.8;1.52;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:39:12 PM;A6002059;20.1864817;45.9796389;320.5;1586;100;35.95;9.76;131.07;80;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 1:39:22 PM;A6002059;20.1869563;45.9796516;320.51;1929;92;35.85;15.54;131.07;80;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 1:39:32 PM;A6002059;20.1875088;45.9796683;320.51;1948;90;34.9;15.64;131.07;82;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 1:39:42 PM;A6002059;20.1878593;45.979678;320.51;1355;55;14.9;4.33;131.07;82;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:39:52 PM;A6002059;20.1878481;45.9795665;320.51;1751.5;14;2.45;8.83;131.07;81;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:40:02 PM;A6002059;20.1877851;45.9794328;320.52;1300.5;21;6.1;6.13;131.07;81;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:40:12 PM;A6002059;20.1877247;45.9794444;320.52;1746.5;67;25.55;9.31;131.07;81;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:40:22 PM;A6002059;20.1873199;45.9794357;320.52;1772.5;61;22.55;12.11;131.07;81;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 1:40:32 PM;A6002059;20.1868925;45.979425;320.52;1796.5;61;24.1;12.17;131.07;81;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 1:40:42 PM;A6002059;20.186458;45.9794118;320.53;1260;35;8.25;9.4;131.07;82;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 1:40:52 PM;A6002059;20.1863316;45.9794069;320.53;1397.5;0;0;5.49;131.07;82;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:41:02 PM;A6002059;20.186358;45.9793865;320.53;1376;36;8.9;4.75;131.07;81;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:41:12 PM;A6002059;20.1863906;45.9795456;320.54;1875.5;32;9.5;7.45;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:41:22 PM;A6002059;20.1863872;45.9797111;320.54;893;14;2.9;2.86;131.07;81;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:41:32 PM;A6002059;20.1863926;45.9795844;320.54;1819.5;31;9.5;7.25;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:41:42 PM;A6002059;20.1863899;45.9793963;320.54;1143;22;5.4;5.15;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:41:52 PM;A6002059;20.186422;45.9793178;320.55;1717;32;11.15;6.66;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:42:02 PM;A6002059;20.1864187;45.9793876;320.55;1119;16;3.2;4.62;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:42:12 PM;A6002059;20.1866721;45.9793924;320.55;1986.5;42;15;11.17;131.07;79;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 1:42:22 PM;A6002059;20.1871278;45.979403;320.56;1984.5;70;27.2;13.5;131.07;81;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 1:42:32 PM;A6002059;20.1876001;45.9794095;320.56;1931.5;71;26.7;13.2;131.07;81;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 1:42:42 PM;A6002059;20.1878478;45.9794208;320.56;871.5;22;2.8;4.44;131.07;81;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:42:52 PM;A6002059;20.1878661;45.9794482;320.56;1461.5;16;3.35;7.12;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:43:02 PM;A6002059;20.1878607;45.9794484;320.57;1676;50;16.65;6.54;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:43:12 PM;A6002059;20.187862;45.9796183;320.57;1689;50;15.2;6.75;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:43:22 PM;A6002059;20.1878604;45.9797714;320.57;949;28;5.3;4.66;131.07;81;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:43:32 PM;A6002059;20.1878151;45.9797752;320.57;1248.5;20;4.5;4.99;131.07;81;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:43:42 PM;A6002059;20.1878474;45.9797816;320.58;952.5;44;7.1;1.96;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:43:52 PM;A6002059;20.1878264;45.9796768;320.58;1763.5;22;7.8;7.05;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:44:02 PM;A6002059;20.187822;45.9794962;320.58;1800;47;17.35;7.15;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:44:12 PM;A6002059;20.1878231;45.9793477;320.59;1280;43;9.9;5.05;131.07;81;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:44:22 PM;A6002059;20.1878484;45.9793321;320.59;928;33;6.75;3.39;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:44:32 PM;A6002059;20.1877901;45.9794217;320.59;1087.5;34;6.1;4.31;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:44:42 PM;A6002059;20.1877891;45.9795747;320.59;1659;45;15.45;6.65;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:44:52 PM;A6002059;20.1877888;45.9797347;320.6;1362.5;14;3.9;5.99;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:45:02 PM;A6002059;20.1877921;45.979756;320.6;1406;53;14.55;4.54;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:45:12 PM;A6002059;20.1877749;45.979769;320.6;948;0;0;4.92;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:45:22 PM;A6002059;20.1878024;45.9796538;320.61;1763;33;9.4;7.09;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:45:32 PM;A6002059;20.1878363;45.9794766;320.61;1766;47;17.4;6.97;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:45:42 PM;A6002059;20.1878319;45.9793459;320.61;1072;46;9.1;1.58;131.07;81;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:45:52 PM;A6002059;20.1878431;45.9794052;320.61;1164.5;18;3.9;4.69;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 1:46:02 PM;A6002059;20.1876199;45.9794032;320.62;1754;80;29.5;9.83;131.07;79;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 1:46:12 PM;A6002059;20.187187;45.9794026;320.62;1793;70;26.1;12.27;131.07;80;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 1:46:22 PM;A6002059;20.1867615;45.9793851;320.62;1484;37;10.85;10.27;131.07;81;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 1:46:32 PM;A6002059;20.1864496;45.9793641;320.62;1535;41;13.7;7.33;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:46:42 PM;A6002059;20.1864356;45.9792573;320.63;1392;30;7.05;6.74;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:46:52 PM;A6002059;20.1866232;45.9792635;320.63;838;27;3.85;4.02;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:47:02 PM;A6002059;20.1867344;45.979392;320.63;1376;26;5.45;6.48;131.07;79;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 1:47:12 PM;A6002059;20.1867426;45.9795956;320.64;1346;51;13.7;7.41;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:47:22 PM;A6002059;20.1867431;45.9797932;320.64;1089.5;32;6.55;6.39;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:47:34 PM;A6002059;20.1866722;45.9798078;320.64;1410;59;17.95;4.2;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:47:42 PM;A6002059;20.1867368;45.9796015;320.64;1676.5;25;7.5;9.55;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:47:54 PM;A6002059;20.1867688;45.9793606;320.65;1324.5;61;12.6;7.87;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:48:04 PM;A6002059;20.1866224;45.9793458;320.65;1307;33;7.7;7.44;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:48:14 PM;A6002059;20.1867357;45.9795619;320.65;1701;49;18.2;9.56;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:48:24 PM;A6002059;20.1868589;45.9797656;320.66;1591;40;12.15;8.93;131.07;81;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:48:34 PM;A6002059;20.1870465;45.9797034;320.66;852.5;27;4;5.23;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:48:44 PM;A6002059;20.1868005;45.9796111;320.66;1797.5;51;19;10.11;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:48:54 PM;A6002059;20.1864485;45.9795893;320.66;1677.5;49;17.75;9.65;131.07;81;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:49:04 PM;A6002059;20.1862357;45.9797315;320.67;868.5;14;2.3;7.06;131.07;81;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:49:14 PM;A6002059;20.1861535;45.9797272;320.67;859.5;14;2.1;0;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:49:24 PM;A6002059;20.186158;45.9797302;320.67;856;14;2.15;0;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:49:34 PM;A6002059;20.1861605;45.97973;320.67;857.5;16;2.4;0;131.07;79;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:49:44 PM;A6002059;20.1861604;45.9797284;320.68;856.5;13;2.05;0;131.07;78;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:49:54 PM;A6002059;20.1861569;45.9797306;320.68;854.5;13;2.05;0;131.07;78;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:50:04 PM;A6002059;20.1861579;45.9797294;320.68;855;13;2.15;0;131.07;78;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:50:14 PM;A6002059;20.1861531;45.9797318;320.69;854.5;17;2.55;0;131.07;78;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:50:24 PM;A6002059;20.1861539;45.9797326;320.69;854.5;14;2.1;0;131.07;78;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 1:50:34 PM;A6002059;20.1861532;45.9797317;320.69;855;13;2.1;0;131.07;78;0;0;2;NA;0;0;OFF;OFF
Mar 14, 2020 1:50:44 PM;A6002059;20.186094;45.9797319;320.69;870.5;17;2.75;3.94;131.07;78;0;0;2;NA;0;0;OFF;OFF
Mar 14, 2020 1:50:52 PM;A6002059;20.1859008;45.979733;320.7;1497;11;3.6;8.53;131.07;78;0;0;2;NA;0;0;OFF;OFF
Mar 14, 2020 1:51:02 PM;A6002059;20.1856016;45.9797195;320.7;1355.5;23;5.25;7.66;131.07;78;0;0;2;NA;0;0;OFF;OFF
Mar 14, 2020 1:51:12 PM;A6002059;20.1852883;45.9797062;320.7;1814.5;27;9.3;14.61;131.07;79;0;0;4;NA;0;0;OFF;OFF
Mar 14, 2020 1:51:22 PM;A6002059;20.1847199;45.9796939;320.71;1791.5;20;7.15;17.22;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:51:34 PM;A6002059;20.1842633;45.9796823;320.71;892.5;4;0.6;8.5;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:51:44 PM;A6002059;20.1840271;45.9796792;320.71;854.5;14;2.15;5.82;131.07;78;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 1:51:54 PM;A6002059;20.1837751;45.979677;320.71;1159.5;0;0;8.48;131.07;77;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 1:52:04 PM;A6002059;20.1834839;45.979674;320.72;1306;9;2.4;8.92;131.07;78;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 1:52:14 PM;A6002059;20.1831744;45.979667;320.72;1207;21;3.7;8.43;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 1:52:24 PM;A6002059;20.1828638;45.9796582;320.72;1248;27;5.5;8.53;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 1:52:34 PM;A6002059;20.1825626;45.9796476;320.72;1352;42;8.75;9.18;131.07;78;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 1:52:44 PM;A6002059;20.1822105;45.9796416;320.73;1282.5;32;6.5;8.63;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 1:52:54 PM;A6002059;20.1818808;45.9796282;320.73;1391.5;27;5.8;9.38;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 1:53:02 PM;A6002059;20.1815496;45.979623;320.73;1360.5;32;6.3;9.18;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 1:53:14 PM;A6002059;20.1812278;45.9796155;320.74;1262;48;9.85;8.56;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 1:53:24 PM;A6002059;20.180878;45.9796083;320.74;1792;18;5;12.25;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 1:53:34 PM;A6002059;20.1804397;45.9796041;320.74;2186.5;29;9.9;14.89;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 1:53:44 PM;A6002059;20.1799075;45.9795799;320.74;1485.5;60;14.35;14.46;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:53:54 PM;A6002059;20.1793793;45.9795628;320.75;1463.5;34;8.15;14.27;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:54:04 PM;A6002059;20.1788557;45.9795496;320.75;1514.5;11;3.95;14.67;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:54:14 PM;A6002059;20.1783573;45.9795373;320.75;1212;43;8.95;11.73;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:54:24 PM;A6002059;20.1778979;45.9795306;320.76;1350.5;23;5.75;13.21;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:54:34 PM;A6002059;20.1775049;45.9795219;320.76;1001.5;27;4.85;9.55;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:54:44 PM;A6002059;20.1771301;45.9795141;320.76;1059.5;27;4.75;10.4;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:54:52 PM;A6002059;20.1767503;45.9795068;320.76;1116;33;5.9;10.75;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:55:04 PM;A6002059;20.1763586;45.9795014;320.77;868;23;3.6;8.37;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:55:14 PM;A6002059;20.176052;45.9794905;320.77;915;49;7.3;8.63;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:55:24 PM;A6002059;20.1757197;45.9794827;320.77;981;65;7.6;9.2;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:55:34 PM;A6002059;20.175382;45.9794786;320.77;1082.5;47;8.45;10.14;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:55:44 PM;A6002059;20.1749738;45.9794709;320.78;1271.5;28;5.7;12.44;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:55:54 PM;A6002059;20.1745118;45.9794644;320.78;1420.5;31;7.25;13.75;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:56:04 PM;A6002059;20.1739709;45.9794593;320.78;1409.5;23;5.2;13.7;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:56:14 PM;A6002059;20.1734761;45.9794497;320.79;1404.5;32;7.05;13.64;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:56:24 PM;A6002059;20.1729731;45.9794429;320.79;1427;26;5.6;13.68;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:56:34 PM;A6002059;20.1724761;45.9794377;320.79;1446;42;10.1;13.74;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:56:44 PM;A6002059;20.1719742;45.9794158;320.79;1439;36;8.45;13.9;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:56:54 PM;A6002059;20.1714686;45.9794023;320.8;1420;28;6.15;13.68;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:57:04 PM;A6002059;20.1709709;45.9793867;320.8;1432.5;29;6.4;13.92;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:57:14 PM;A6002059;20.1704674;45.9793734;320.8;1458;34;8.15;14.11;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:57:24 PM;A6002059;20.1699606;45.9793702;320.81;1467.5;28;6.25;14.2;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:57:34 PM;A6002059;20.1694475;45.9793603;320.81;1441.5;28;6.35;14.04;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:57:44 PM;A6002059;20.1689593;45.9793432;320.81;1334.5;35;7.75;12.81;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:57:54 PM;A6002059;20.1684742;45.9793281;320.81;1441.5;36;9.25;14.01;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:58:04 PM;A6002059;20.167978;45.9793246;320.82;1326;29;5.85;12.9;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:58:14 PM;A6002059;20.1675064;45.979316;320.82;1351.5;24;5.15;13.11;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:58:24 PM;A6002059;20.1670474;45.9793022;320.82;941.5;18;3.35;9.39;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:58:34 PM;A6002059;20.1666908;45.9793002;320.83;1316.5;35;7.35;12.69;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:58:44 PM;A6002059;20.1662112;45.979292;320.83;1432.5;39;9.2;13.91;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:58:54 PM;A6002059;20.1656818;45.9792895;320.83;1556.5;24;5.65;15.07;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:59:04 PM;A6002059;20.1651794;45.9792787;320.83;1386.5;42;10.25;13.36;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:59:14 PM;A6002059;20.1647339;45.9792698;320.84;1207;34;8.55;11.96;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:59:24 PM;A6002059;20.1642954;45.9792682;320.84;1289;18;3.55;12.46;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:59:34 PM;A6002059;20.1637954;45.9792602;320.84;1534.5;41;10.65;14.6;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:59:44 PM;A6002059;20.1632982;45.9792568;320.84;1328;30;6.2;12.76;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 1:59:54 PM;A6002059;20.1627997;45.9792415;320.85;1691;43;11.75;16.32;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 2:00:04 PM;A6002059;20.1621831;45.979242;320.85;1625.5;49;5.9;19.28;131.07;79;0;0;2;NA;0;0;OFF;OFF
Mar 14, 2020 2:00:14 PM;A6002059;20.161445;45.9792588;320.85;1352;25;5.35;15.07;131.07;80;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 2:00:24 PM;A6002059;20.1610902;45.9792137;320.86;1194.5;52;12.25;8.93;131.07;79;0;0;4;NA;0;0;OFF;OFF
Mar 14, 2020 2:00:34 PM;A6002059;20.1605757;45.9792229;320.86;1933.5;40;13.45;18.68;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 2:00:44 PM;A6002059;20.1599331;45.9791999;320.86;1770.5;26;7.05;17.12;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 2:00:54 PM;A6002059;20.1593064;45.9792057;320.86;1753.5;19;5.15;16.97;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 2:01:04 PM;A6002059;20.1587285;45.9791938;320.87;1407.5;34;8.05;13.83;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 2:01:14 PM;A6002059;20.1582531;45.9791723;320.87;1022;49;9.3;9.55;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 2:01:24 PM;A6002059;20.1579214;45.9791633;320.87;867;18;2.65;8.07;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 2:01:34 PM;A6002059;20.1577744;45.9791051;320.88;859;26;3.75;4.79;131.07;78;0;0;2;NA;0;0;OFF;OFF
Mar 14, 2020 2:01:44 PM;A6002059;20.1577739;45.9790723;320.88;1131;65;13.7;3.37;131.07;78;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 2:01:54 PM;A6002059;20.1577796;45.9788578;320.88;1760.5;46;16.7;12.06;131.07;78;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 2:02:04 PM;A6002059;20.1577846;45.9785506;320.88;1760;73;26.4;14.02;131.07;80;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 2:02:14 PM;A6002059;20.1577822;45.9782027;320.89;1757.5;68;25.45;14.03;131.07;80;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 2:02:24 PM;A6002059;20.1577926;45.9778591;320.89;1752.5;67;24.9;14.02;131.07;80;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 2:02:34 PM;A6002059;20.1577968;45.9775131;320.89;1756;67;24.65;14.12;131.07;81;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 2:02:44 PM;A6002059;20.1578028;45.9771671;320.89;1737.5;66;23.8;14.09;131.07;80;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 2:02:54 PM;A6002059;20.1578122;45.9768158;320.9;1716;79;28.3;14;131.07;81;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 2:03:04 PM;A6002059;20.1578152;45.9764711;320.9;1748;65;23.9;14.12;131.07;81;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 2:03:14 PM;A6002059;20.1578281;45.9761263;320.9;1738;69;24.8;14;131.07;81;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 2:03:24 PM;A6002059;20.1578431;45.9757897;320.91;1203;53;12.1;10.04;131.07;81;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 2:03:34 PM;A6002059;20.1578787;45.975627;320.91;1172.5;23;4.5;5.72;131.07;81;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 2:03:44 PM;A6002059;20.1578768;45.9756077;320.91;880;13;2.25;4.73;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 2:03:54 PM;A6002059;20.157782;45.975664;320.91;914.5;15;2.65;4.99;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 2:04:04 PM;A6002059;20.1579489;45.9756623;320.92;1817;22;6.55;8.6;131.07;79;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 2:04:14 PM;A6002059;20.1580425;45.9756727;320.92;1818;68;25.6;9.48;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 2:04:24 PM;A6002059;20.1576697;45.9756632;320.92;1832.5;54;20.9;10.35;131.07;81;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 2:04:34 PM;A6002059;20.1572956;45.9756559;320.93;1834.5;68;26.85;10.25;131.07;81;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 2:04:44 PM;A6002059;20.1569193;45.9756321;320.93;1856.5;57;20;10.59;131.07;81;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 2:04:54 PM;A6002059;20.1565429;45.975627;320.93;1859;54;19.5;10.39;131.07;81;0;0;2;NA;0;0;2;OFF
